KEY	VALUE	COMMENTS
__id	en
quest.bourbon-dump-two.name	Nostaljik Ruhlar
quest.bourbon-dump-two.npc1	Bunu size söylüyorum çünkü aynı yerden geliyoruz ve ortak geçmişimiz size güvenebileceğim anlamına geliyor ve büyük miktarlarda mısır viskisi alabileceğinizi biliyorum.
quest.bourbon-dump-two.human2	Ona güveniyorsan, elbette sana mısır viskilerini getiririm. Ben varım. Ama işler kötüye giderse, suçu sen üstleniyorsun. Biraz ev nostaljisi yüzünden hapse girmem.
quest.bourbon-dump-three.name	Mısır Viskisi işi
quest.bourbon-dump-three.npc1	Bu yüzden, bunu size söylüyorum çünkü daha önce biraz içki işi yaptık ve size güvenebileceğimi ve büyük miktarlarda mısır viskisi alabileceğinizi biliyorum.
quest.bourbon-dump-three.human2	Ona güveniyorsan, elbette sana mısır viskilerini getiririm. Ben varım. Ama işler kötüye giderse, suçu üstleniyorsun, anladın mı?
quest.bourbon-dump-four.name	Fırsat Ruhları
quest.bourbon-dump-four.npc1	Ben yeni fırsatlar arayan bir insanım. Sen de öylesin ve sana güvenebileceğimi biliyorum ve büyük miktarlarda mısır viskisi alabileceğini biliyorum.
quest.bourbon-dump-four.human2	Ona güveniyorsan, elbette sana mısır viskilerini getiririm. Ben varım. Ama işler kötüye giderse, suçu üstleniyorsun, anladın mı?
quest.bourbon-dump-repeat.name	Josie için daha fazlası
quest.bourbon-dump-repeat.desc	Arkadaşınızın artık o kadar da gizli olmayan arkadaşına mısır viskisinin akmasını sağlayın.
quest.bourbon-dump-repeat.npc1	Josie'nin bağlantısı hâlâ mısır viskisi alıyor. Hala içeride misin?
quest.bourbon-dump-repeat.human1	Oldukça kazançlı, değil mi? Haydi Yapalım şunu.
quest.bourbon-dump-repeat.npc2	Geleceğini ona bildireceğim.
quest.bourbon-dump-repeat.human2	Şişeleri elimden geldiğince çabuk bitireceğim.
quest.bourbon-dump-repeat.introending	Sana güvenebileceğimi biliyorum dostum.
	;; city-specific quests: Detroit
quest.canada.afterchoice	Biz Kanadalılar bu Yasak olayını anlamıyoruz, bu anlamsız yasayla savaşmaya yardım etmekten çok mutluyuz.
quest.canada-access.name	Sınır İlgi Alanları
quest.canada-access.desc	Detroit'te bir şeyler kurmanıza yardım etmesi için Kanadalı arkadaşınıza ödeme yapın.
quest.canada-access.beforechoice	O para Windsor'da işleri yoluna koymak için yeterli olmalı.
quest.canada-access.c1	Yedek mürettebat kapasitesine sahip olduğuna göre, senin için hemen şimdi işleri ayarlayabilirim.
quest.canada-access.c2	Şu anda başka bir mürettebat üyesini alacak yerin olmadığı için, müsait olduğunda geri gel ve oradaki işleri ayarlayalım.
quest.canada-access-cash.name	Uluslararası Transferler
quest.canada-access-cash.desc	Ontario'daki binanıza ulaşması için arkadaşınıza nakit verin.
quest.canada-access-cash.beforechoice	Tamam arkadaşım. Bunu halledeceğiz. Ama seyahat masraflarımız ve paranızın güvenli bir şekilde ulaşmasını sağlamak için ödememiz gereken bazı ücretler var. umarım anlarsın?
quest.canada-access-cash.c1	Tabii ki. Bu sadece iş yapmanın maliyeti.
quest.canada-access-cash.c2	Benim sorunum değil. Bir anlaşmamız vardı ve benim iyi tarafımda kalmak istiyorsan her kırmızı sentin Kanada'ya gelmesini bekliyorum.
quest.canadian-booze.name	O - Kanada
quest.canadian-booze.desc	Sınırın bu tarafına biraz para geldiğinde, sınırdan içki almanıza yardımcı olabilecek yeni bir ortağı ikna etmek için kullanın.
quest.canadian-booze.npc1	İçki gerçekten burada, Kanada'da tamamen yasal. Ama muhtemelen aradığınız şey toptan miktarlarda bir şey, değil mi?
quest.canadian-booze.human1	Bu yüzden buradayız, evet. Ekibimize yardımcı olabileceğin bir şey mi?
quest.canadian-booze.npc2	Şey, içkiyi almak, belki yardımcı olabiliriz. Onu nehirden geçirmek, o başka bir tartışma. Sadece bir tür ön ödemeye ihtiyacımız var. Depozito olarak düşün.
quest.canadian-booze.human2	Peşinat, ha? Bakalım ne yapabiliriz. Anlaşmanın sonuna kadar devam etmeye hazır ol.
quest.canadian-booze.introending	Oh, fırsatlarımızı beğeneceksin. Güven Bana.
quest.canadian-booze.beforechoice	Sanırım bunu Kanada dolarına çevirmemiz gerekecek, ama bu işe yarayacak. Satılık biraz içkimiz var ama zaman zaman nehirden başka içkiler almanıza da yardımcı olabiliriz. Ayrıca bazı örnekler de bırakacağız.
quest.canadian-booze.c1	Anladım. Geri geleceğim ve o zaman daha fazla iş yapabiliriz.
quest.canadian-booze.afterchoice	Sonra görüşürüz.
quest.canada-transport-repeat.name	Nehrin üstünden
quest.canada-transport-repeat.desc	Arkadaşınızın nehirde kaçakçılık yaparken yaptığı masrafları karşılamasına yardımcı olun.
quest.canada-transport-repeat.beforechoice	Teşekkürler. Hazır olduğunuzda daha fazla envanter göndermeye hazır olacağımızı düşünüyorum.
quest.canada-transport-repeat.c1	Bildiğiniz gibi borçlarımızı her zaman ödüyoruz.
quest.canada-transport-repeat.afterchoice	İşte uzun, karlı bir gelecek.
quest.canada-homebooze-unlock.name	Sokakta bir kelime
quest.canada-homebooze-unlock.desc	Kanada'da yeni bir içki kaynağı elde etmek için biraz para kullanın.
quest.canada-homebooze-unlock.npc1	Sokakta, nehrin üzerinde Kanadalı bir ortak arayan bir ekib formunu temsil ettiğiniz söyleniyor.
quest.canada-homebooze-unlock.human1	Sınırın bu tarafında kelimeler hızlı hareket eder. Ama ya öyleysek?
quest.canada-homebooze-unlock.npc2	Pekala, bazı toptan satış anlaşmalarıyla ilgileniriz ve belki de bir şeyleri nehirden geçirmeye yardım ederiz. İlk grubumuzu bir araya getirmek için biraz paraya ihtiyacımız var.
quest.canada-homebooze-unlock.human2	Sanırım bunu ayarlayabilirim. Bununla geri döneceğim.
quest.canada-homebooze-unlock.introending	Seninle ve Amerikalı arkadaşlarınla ​​iş yapmayı dört gözle bekliyorum.
quest.canada-quest-complete.name	Kanada Bağlantıları
quest.canada-quest-complete.desc	Kuzeye göndermek için daha fazla içki almak için bir arkadaşınızın arkadaşına biraz nakit ödeyin.
quest.canada-quest-complete.npc1	Yakın zamanda bir aile toplantısında, River'ın kuzeyinde daha fazla içki satmak için pazarda olduğunuzu duydum.
quest.canada-quest-complete.human1	Belki de dedikoducu aileyi dinlememelisin. Ama hepsi aynı, eğer durum buysa?
quest.canada-quest-complete.npc2	O zaman birlikte biraz para kazanabileceğimizi düşünüyorum. İyi toptan bağlantılarım var. Ve senin güvenilir olabileceğini bildiğimden, işleri yoluna koymak için sadece küçük bir miktar paraya ihtiyacım var.
quest.canada-quest-complete.human2	Kabul. Belki bir ara yemeğe gelebilirim.
quest.canada-bottling-unlock.name	Toptan Üretim
quest.canada-bottling-unlock.desc	Potansiyel bir Kanadalı ortağın ekibinize hangi becerileri sağlayabileceğini araştırın.
quest.canada-bottling-unlock.npc1	Belki de şişelenmiş içkileri Kanada'dan taşıyordunuz. Belki nehirden içki almanın daha iyi, daha karlı bir yolunu biliyorumdur.
quest.canada-bottling-unlock.human1	Bu çok fazla "belki".
quest.canada-bottling-unlock.npc2	Oldukça doğru. Açık konuşayım. Buradan bira fıçıları alabilirsin. Sana o fıçıları nasıl şişe içkiye çevireceğini gösterebilirim.
quest.canada-bottling-unlock.human2	TAMAM. Karşılığında para isteyeceğinizi varsayacağım. Bunu yapabilirim.
quest.canada-bottling-unlock.introending	İyi. Birlikte çalışabileceğimizi biliyorum.
quest.canada-bottling-unlock.beforechoice	İşte kendi şişeleme hattınızı kurmak için bilmeniz gereken her şey.
quest.canada-bottling-unlock.c1	Harika. Çok takdir edildi.
quest.canada-bottling-unlock.afterchoice	Şişelemede iyi şanslar.
quest.canada-barrels.name	Varil İleri
quest.canada-barrels.desc	Potansiyel bir Kanadalı ortağı fıçı içkiden ayrılmaya ikna edebilecek misin bir bak.
quest.canadian-whiskey.name	Kanada Viski Konseyi'nden Bir Mesaj
quest.canadian-whiskey.desc	Gerçek şeylere erişmek için Kanada Viski Konseyi'nin yerel şubesiyle bir anlaşma yapın.
quest.canadian-whiskey.npc1	Mürettebatınızın Detroit'te ve burada Ontario'da yaptıklarına dair haberler yayıldı. Kanada Viski Konseyi'nin yerel şubesindenim. Ve düşünmeniz için bir teklifimiz var. Devam edeyim mi?
quest.canadian-whiskey.human1	Her şekilde. Bu kulağa resmi geliyor. İyi giyindim mi?
quest.canadian-whiskey.npc2	Cüzdanınız olduğu sürece istediğinizi giyebilirsiniz. Ekibinize kaliteli Kanada viskimizden bir miktar vermek istiyoruz. ABD büyüklüğünde bir pazarı kaybetmek zor oldu. Ama anladığım kadarıyla, bu resmen gayri resmi olurdu. Sadece biraz nakit, faizinizi güvence altına alır.
quest.canadian-whiskey.human2	Anlaşmak. Bu potansiyel düzenlemenin resmi olarak gayri resmi yapısını tamamen anlıyorum.
quest.canadian-whiskey.introending	O zaman buna içelim. Tabii ki Kanada viskisi.
quest.canadian-whiskey.beforechoice	İhtiyacın olduğunda burada senin için viski alacağız.
quest.canadian-whiskey.c1	Teşekkürler. Şerefe.
quest.canadian-whiskey.afterchoice	Rica ederim. Sadece hatırlıyorum. Resmi olarak gayri resmi bu yeni işin sloganı.
quest.imported-booze-favor.name	Ortak Menfaat İçin Birbirine Bağlı
quest.imported-booze-favor.desc	Bazı karlı iyilikler elde etmek için arkadaş canlısı bir aileye biraz parasal destek sağlayın.
quest.imported-booze-favor.beforechoice	Teşekkürler. Bu nakit, hem kendi hedeflerimizi hem de bu yeni ülkede insanlarımızın hedeflerini ilerletmemize gerçekten yardımcı olacak!
quest.imported-booze-favor.c1	Ailenin iyiliklerini nasıl geri ödeyeceğini bildiğini de biliyorum.
quest.imported-booze-favor.afterchoice	Her zaman dostum.
quest.imported-reveal.name	Fırsatları Ortaya Çıkarmak
quest.imported-reveal.npc1	Ailemize yardım ettiğinizi duydum. Aile toplantıları hakkında söylenenler, sahip olunabilecek iyi bir arkadaş olduğundur.
quest.imported-reveal.human1	Ah evet? Bu aile toplantılarında bilmemiz gereken başka bir şey var mı?
quest.imported-reveal.human2	Göreceğiz. Vatandaşlarının malzemeleri nereden aldığını öğren, sonra bakarız. Birşeye ihtiyacın var mı?
quest.imported-reveal.introending	Pekala, hiçbir şey güveni nakit teşviki kadar artırmaz, bu yüzden biraz paranın etrafında dolaşmak.
quest.imported-reveal.c1	Değerli bir ortaklığın başlangıcı gibi görünüyor.
quest.imported-reveal.afterchoice	İşte umut dostum.
quest.imported-reveal-canadian.desc	Bazı potansiyel olarak kazançlı fırsatlar hakkında bilgi edinmek için yerel Kanada topluluğuyla bu yeni kurulan bağlantıyı kullanın.
quest.imported-reveal-scottish.desc	Bazı potansiyel olarak kazançlı fırsatlar hakkında bilgi edinmek için yerel İskoç topluluğuyla bu yeni kurulan bağlantıyı kullanın.
quest.imported-reveal-caribbean.desc	Potansiyel olarak kazançlı bazı fırsatlar hakkında bilgi edinmek için yerel Karayip topluluğuyla bu yeni kurulan bağlantıyı kullanın.
quest.imported-reveal-irish.desc	Bazı potansiyel olarak kazançlı fırsatlar hakkında bilgi edinmek için yerel İrlanda topluluğuyla bu yeni kurulan bağlantıyı kullanın.
quest.imported-reveal-english.desc	Potansiyel olarak kazançlı bazı fırsatlar hakkında bilgi edinmek için yerel İngiliz topluluğuyla bu yeni kurulan bağlantıyı kullanın.
quest.imported-reveal-german.desc	Potansiyel olarak kazançlı bazı fırsatlar hakkında bilgi edinmek için yerel Alman topluluğuyla bu yeni kurulan bağlantıyı kullanın.
quest.imported-reveal-canadian.npc2	Diyelim ki sınırdan nasıl Kanada viskisi alacağımıza dair bir çizgimiz var. Dağıtım ağına sahipsiniz. Kanadalı dostlarımızın güvenine sahibiz. Kimin satın aldığını öğrenebiliriz ve sonra daha fazla konuşabiliriz.
quest.imported-reveal-scottish.npc2	Diyelim ki biraz Scotch viski nasıl yüzdürüleceği konusunda bir çizgimiz var. Dağıtım ağına sahipsiniz. İskoç kardeşlerimizin güvenine sahibiz. Kimin satın aldığını öğrenebiliriz ve sonra daha fazla konuşabiliriz.
quest.imported-reveal-caribbean.npc2	Diyelim ki adalardan nasıl Karayip romu çıkaracağımıza dair bir çizgimiz var. Dağıtım ağına sahipsiniz. Karayipli yurttaşlarımızın güvenine sahibiz. Kimin satın aldığını öğrenebiliriz ve sonra daha fazla konuşabiliriz.
quest.imported-reveal-irish.npc2	Diyelim ki İrlanda viskisini sessizce teknelere nasıl taşıyacağımız konusunda bir çizgimiz var. Dağıtım ağına sahipsiniz. İrlandalı akrabamızın güvenine sahibiz. Kimin satın aldığını öğrenebiliriz ve sonra daha fazla konuşabiliriz.
quest.imported-reveal-english.npc2	Diyelim ki Atlantik'i geçmek için İngiliz cinini nasıl alacağımıza dair bir çizgimiz var. Dağıtım ağına sahipsiniz. İngiliz dostlarımızın güvenine sahibiz. Kimin satın aldığını öğrenebiliriz ve sonra daha fazla konuşabiliriz.
quest.imported-reveal-german.npc2	Diyelim ki kasabaya nasıl Alman schnapps getireceğimize dair bir hattımız var. Dağıtım ağına sahipsiniz. Alman kardeşlerimizin güvenine sahibiz. Kimin satın aldığını öğrenebiliriz ve sonra daha fazla konuşabiliriz.
quest.imported-reveal-canadian.beforechoice	Kanadalı ortaklardan oluşan ağımızla çalıştı ve kasabada gerçek Kanada viskisi satan yerlerin çoğunu sinsice buldu. Bir noktada geri gel ve kuzeyden biraz gemi almaktan bahsedelim.
quest.imported-reveal-scottish.beforechoice	İskoç dostlarımızdan oluşan ağımızı çalıştırdı ve kasabada sinsice gerçek İskoç viskisi satan yerlerin çoğunu buldu. Bir noktada geri gel ve bazılarının Highlands'den gönderilmesi hakkında konuşalım.
quest.imported-reveal-caribbean.beforechoice	Güneşli ana adalarımızdan arkadaş ağımızı çalıştırdı ve kasabada gerçek Karayip romu satan yerlerin çoğunu sinsice buldu. Bir noktada geri gelin ve "ŞEKER" ile işaretlenmiş kasalara varmaktan bahsedeceğiz.
quest.imported-reveal-irish.beforechoice	İrlandalı yurttaşlardan oluşan ağımızı çalıştırdı ve şehirde gerçek İrlanda viskisi satan yerlerin çoğunu sinsice buldu. Bir noktada geri gelin ve bazılarının getirilmesi hakkında konuşalım.
quest.imported-reveal-english.beforechoice	İngiliz arkadaş ağımızla çalıştı ve şehirde gerçek İngiliz cinini sinsice satan yerlerin çoğunu buldu. Bir noktada geri gelin ve yaklaşmakta olan bir geçişe varmak hakkında konuşacağız.
quest.imported-reveal-german.beforechoice	Alman dostlarımızdan oluşan ağımız üzerinde çalıştı ve kasabada sinsice gerçek schnapps satan yerlerin çoğunu buldu. Bir noktada geri gelin ve en kısa zamanda birkaç davayı güvenceye almaktan bahsedelim.
quest.imported-acquire.name	İthalat ihracat
quest.imported-acquire.npc1	Bu nedenle, daha önce de belirttiğim gibi, bizim adımıza evden dağıtabileceğiniz bazı değerli likit varlıkları güvence altına alabiliyorum.
quest.imported-acquire.human1	Can kulağı ile dinliyorum. Hadi Konuşalım.
quest.imported-acquire.introending	Kesinlikle. Ayrıntılar eve döndüğünde, içki içeri akacak.
quest.imported-acquire.c1	Sonunda gerçek işe başlamayı dört gözle bekliyorum.
quest.imported-acquire.afterchoice	Kabul. Herkes gitmeye hazır.
quest.imported-acquire-canadian.desc	Sınırın kuzeyinde, sizin ve yeni ortaklarınızın Kanada viskisi ithal etmeye başlamasını sağlayacak bir ağa yatırım yapın.
quest.imported-acquire-scottish.desc	Sizin ve yeni ortaklarınızın Scotch viski ithal etmeye başlamasını sağlayacak, İskoçya çevresinde bir ağa yatırım yapın.
quest.imported-acquire-caribbean.desc	Karayipler'e dağılmış, sizin ve yeni ortaklarınızın Karayip romunu ithal etmeye başlamanıza izin verecek bir ağa yatırım yapın.
quest.imported-acquire-irish.desc	İrlanda'da sizin ve yeni ortaklarınızın İrlanda viskisi ithal etmeye başlamanızı sağlayacak bir bağlantı ağına yatırım yapın.
quest.imported-acquire-english.desc	Sizin ve yeni ortaklarınızın İngiliz cinini ithal etmeye başlamanızı sağlayacak bir İngiliz liman işçileri ağına yatırım yapın.
quest.imported-acquire-german.desc	Almanya genelinde, sizin ve yeni ortaklarınızın Alman schnapps ithal etmeye başlamasını sağlayacak bir ağa yatırım yapın.
quest.imported-acquire-canadian.npc2	Kanada'daki ailem tüm ayarlamaları yapacak. Sınırın her iki tarafında depolar kurmak için biraz paraya ihtiyacımız var.
quest.imported-acquire-scottish.npc2	İskoçya'daki ailem tüm ayarlamaları yapacak. Rıhtımdaki yetkililerin doğru anda başka yöne bakmaları için teşvik edildiğinden emin olmak için biraz paraya ihtiyacımız var.
quest.imported-acquire-caribbean.npc2	Adalardaki ailem tüm ayarlamaları yapacak. Sadece karanlık bir akşamda insanları kamyonlarla doğru ıssız kumsala götürmek için biraz paraya ihtiyacımız var.
quest.imported-acquire-irish.npc2	İrlanda'daki ailem tüm ayarlamaları yapacak. Rıhtımdaki yetkililerin doğru anda başka yöne bakmaları için teşvik edildiğinden emin olmak için biraz paraya ihtiyacımız var.
quest.imported-acquire-english.npc2	İngiltere'deki ailem tüm ayarlamaları yapacak. Rıhtımdaki yetkililerin doğru anda başka yöne bakmaları için teşvik edildiğinden emin olmak için biraz paraya ihtiyacımız var.
quest.imported-acquire-german.npc2	Almanya'daki ailem tüm ayarlamaları yapacak. Rıhtımdaki yetkililerin doğru anda başka yöne bakmaları için teşvik edildiğinden emin olmak için biraz paraya ihtiyacımız var.
quest.imported-acquire-canadian.human2	Ve sonra gerçekten Kanada viskisinde salamura hakkında konuşabilir miyiz?
quest.imported-acquire-scottish.human2	Ve sonra gerçekten İskoç viskisini salmaktan bahsedebilir miyiz?
quest.imported-acquire-caribbean.human2	Ve sonra gerçekten Karayip romunda salamura hakkında konuşabilir miyiz?
quest.imported-acquire-irish.human2	Ve sonra İrlanda viskisi ile gerçekten salamura hakkında konuşabilir miyiz?
quest.imported-acquire-english.human2	Ve sonra gerçekten İngiliz cininde salamura hakkında konuşabilir miyiz?
quest.imported-acquire-german.human2	Ve sonra Alman schnapps'lerinde gerçekten salamura hakkında konuşabilir miyiz?
quest.imported-acquire-canadian.beforechoice	İyi haberler. Kanada'da her şey ayarlandı. Yakında tekrar gelin ve ilk sevkiyatımız hakkında konuşalım.
quest.imported-acquire-scottish.beforechoice	İyi haberler. İskoçya'da her şey ayarlandı. Yakında tekrar gelin ve ilk sevkiyatımız hakkında konuşalım.
quest.imported-acquire-caribbean.beforechoice	İyi haberler. Karayip balıkçı arkadaşlarımızla her şey ayarlandı. Yakında tekrar gelin ve ilk sevkiyatımız hakkında konuşalım.
quest.imported-acquire-irish.beforechoice	İyi haberler. İrlanda'da her şey ayarlandı. Yakında tekrar gelin ve ilk sevkiyatımız hakkında konuşalım.
quest.imported-acquire-english.beforechoice	İyi haberler. İngiltere'de her şey ayarlandı. Yakında tekrar gelin ve ilk sevkiyatımız hakkında konuşalım.
quest.imported-acquire-german.beforechoice	İyi haberler. Almanya'da her şey ayarlandı. Yakında tekrar gelin ve ilk sevkiyatımız hakkında konuşalım.
quest.build-first-casino.name	Boardwalk Girişimleri
quest.build-first-casino.desc	Atlantic City'deki kumarhane işine girmek için bir nakit rezervi oluşturun.
quest.build-first-casino.npc1	Fuar şehrimiz turistler arasında çok popüler ve akın akın geliyorlar. Bence ailemiz onları nakitleriyle ayırmanın yollarını düşünmeli - belki bazı kumar operasyonları.
quest.build-first-casino.human1	Katılmaya eğilimliyim. Aklında bir tür ortaklık var mıydı?
quest.build-first-casino.npc2	Aileyi bir araya getirebilirim ve seninle bir aile olarak yatırım yapabiliriz. Sadece bize organizasyonunuzun işleri başlatmak için elinde nakit olduğunu göstermenizi istiyorum, sonra konuşabiliriz.
quest.build-first-casino.human2	Tamam - kenara para koymaya başlayacağız ve sonra geri döneceğim ve bu yatırımı tartışabiliriz.
quest.build-first-casino.introending	Bununla kimin ilgilendiğini öğrenmeye başlayacağım ve sonra görüşürüz!
quest.build-first-casino.beforechoice	Ah, görüyorum ki bir kumarhane için ayırdığınız başlangıç ​​başlangıç ​​paranız var. Harika.
quest.build-first-casino.c1	Evet, ama sanırım bu yatırımı aileden bağış olarak almaya karar verdim. 
quest.build-first-casino.c2	Evet, sanırım hepimiz bir kumarhane inşa etmeye hazırız. Bittiğinde geri döneceğim ve o yatırım hakkında o zaman konuşuruz.
quest.build-first-casino.afterchoice	TAMAM. Aile senin kararlarına güveniyor.
quest.build-first-casino-bonus.name	kumarhane inşaatı
quest.build-first-casino-bonus.desc	Bir kumarhane kurun ve ailenizin sizin için ayırdığı yatırımı toplayın.
quest.build-first-casino-bonus.beforechoice	Atlantic City'deki organizasyonunuz ve ailemizin yeni kumar imparatorluğu için gerçekten muhteşem bir başlangıç!
quest.build-first-casino-bonus.c1	Teşekkürler. Şimdi o kadar çok yaptığın yatırım hakkında...
quest.amenity-upgrades.name	Aile Ziyaretleri
quest.amenity-upgrades.desc	Kumar operasyonlarınıza yeni özellikler ekleme yeteneği kazanmak için bir bağlantı kullanın.
quest.amenity-upgrades.npc1	Bir ya da iki akrabamız, sizin yerinizden birinde kumar oynayarak çok iyi vakit geçirdi ve bu bizi, bahisleri nasıl biraz daha artırabileceğinizi düşündürdü.
quest.amenity-upgrades.human1	Nasıl yani?
quest.amenity-upgrades.npc2	Peki, faydalı bağlantıları olan tek kişi siz değilsiniz diyelim. Kumar operasyonlarınıza olan aşinalığımız göz önüne alındığında, size biraz bilgi vermekten ve daha sonra borçlu olduğumuz bir iyilik için bile aramaktan memnuniyet duyarız.
quest.amenity-upgrades.human2	Kabul. Ve bağlantılarınızın ücret isteyeceğini varsayıyorum. Bununla geri döneceğim.
quest.amenity-upgrades.introending	Aynı sayfada olduğumuza sevindim.
quest.amenity-upgrades.beforechoice	Seni ne ilgilendiriyor peki?
quest.amenity-upgrades.c1	Daha seçici ve kazançlı bir müşteri seviyesinden çekmek için peluş, lüks mobilyalar eklemeye başlamak istiyorum.
quest.amenity-upgrades.c2	Kumarbazlarıma sunduğum ekstralara eklemek istiyorum. Bir bar ya da onun gibi bir şey.
quest.amenity-upgrades.c3	Gerçekten farkı yaratan şey, personel ve ayrıntılara gösterilen özendir. Bu yönleri geliştirmek istiyorum.
quest.amenity-upgrades.c4	Görünüşe göre bana iyilik borçlu değilsin. Sanırım şimdi yapıyorsun.
quest.amenity-upgrades.afterchoice	Oyun tesisinizi bizzat ziyaret etmeyi dört gözle bekliyorum. O zamana kadar!
	;; newspaper headline, murder and gang results
newspaper-headline.murder	Şiddet Şehri Yıkıyor! Polis {cornername} Noktasına İndi
newspaper-headline.murder	Polis, {cornername}'deki Şiddetli Patlamaya Tepki Verdi
newspaper-headline.murder	Polis {cornername}'deki Cinayeti Soruşturuyor
newspaper-headline.murder	{cornername} Şehrindeki Gangland Cinayeti Şok Ediyor
newspaper-headline.murder	Şok Cinayet Bildirildi! {groupname} ile İlgili Kurban
newspaper-headline.murder	Polis, {groupname} Hedefindeki Şok Edici Şiddeti Soruşturuyor
newspaper-headline.outfitboss	Suçlu Yeraltı Dünyasında Sarsıntı! {bossname}, {groupname}'nin Dizginlerini Alır
newspaper-headline.outfitgone	{groupname} Rakipler Tarafından Elendi! Çete Şiddeti Şehri Şok Ediyor
newspaper-headline.outfitgone	{groupname} Rakipler Tarafından Elendi! Gangland Çatışmaları Belediye Başkanının Sorununu Çıkardı
newspaper-headline.outfitgone	{groupname} Rakipler Tarafından Elendi! Gangland Cinayetleri Yeni Bir Polis Önceliği
newspaper-headline.trial-human	Namlu Evi Basıldı! Yasak Bürosu, Bilinen Bir Kaçakçı olan {crewname} hakkında dava açtı. {date} İçin Deneme Seti
newspaper-headline.trial-ai	Namlu Evi Basıldı! {groupname} Yasak Bürosu Tarafından Baskınlanan Operasyon
newspaper-headline.release-random	Sürpriz Karar! Sempatik Jüri, Ünlü Kaçakçı {crewname}'nin Serbest Bırakılmasına Yol Açtı
newspaper-headline.release-paidoff	Adaletin Deliliği! Eksik Kanıt, Ünlü Kaçakçının Serbest Bırakılmasına Yol Açıyor {crewname}
newspaper-headline.startprison	Adalet Sağlanıyor! Ünlü Kaçakçı {crewname} Büyük Evde {years} Yıl Yaşıyor
newspaper-headline.endprison	Topluma Borç Ödendi. Ünlü Kaçakçı {crewname}, {years} Yıl Sonra Çıktı
newspaper-headline.prohibition-ends	Yasak Sonunda Sona Eriyor! 14 Yıllık Kuru Devir Bugün Sona Eriyor
	;; newspaper color - undated, generic
newspaper-general	Sineklik Çılgınlığı Ülkeyi Süpürüyor: Bobbed Hair Yaz İçin Sıcak Yeni Görünüm
newspaper-general	Flapper Craze Ruffles Feathers: Skandal Davranışlarından Caz ve Likör Suçlandı
newspaper-general	Emniyet Müdürü Şehri Uyardı: "Caz ve Likör Bizim Çöküşümüz Olacak"
newspaper-general	Polis Şefi Şehir Sorunlarını Tartışıyor: "İnsanlar Artık Kendi İşlerine Bakmıyor"
newspaper-general	Belediye Başkanı, Yerel Olarak Üretilen Malları Tanıtmak İçin Tur Sırasında İş Demektir
newspaper-general	Kötü İçki: Kusurlu Kaçak İçki Düzinelercesini Hastaneye Gönderdi
newspaper-general	Ele geçirildi! Federaller, Kürk Şapka Sevkiyatında Gizlenmiş Kanada İçki İstifini Buluyor
newspaper-general	Malt Şurubu Sağlık İçeceği Satışları Yeni Rekor Seviyeye Çıktı
newspaper-general	Kilise Şarap Satışları Yükseliyor; Federaller "Şehir Dini Bir Canlanma Görmüyor" Dedi
	;; newspaper color - undated, chicago
newspaper-chicago	Yeni Deneme Şokları Cook İlçesi; "Bıçağıma Çarptı! On Kez!" Katil İddiaları
newspaper-chicago	Polis Şefi Ağıtlar: "Chicago'nun Mevcut Durumu Hasta ."
newspaper-chicago	Polis Şefi Bridgeport'ta Sarhoş ve Uykuda Bulundu; Soruşturma Durduruldu
newspaper-chicago	Federaller Geldi: "Chicago Yasak Uygulamasına Sahip Olacak"
newspaper-chicago	Kitap İncelemesi: Stockyards Hakkında Yeni Kitap Orman Metaforlarıyla Karışıyor
newspaper-chicago	Federaller Yüzlerce İnsanı Kötü Etin Hasta Etmesinin Ardından Stok Sahalarında Tarım Denetimlerini Artırdı
	;; newspaper color - undated, pittsburgh
newspaper-pittsburgh	Belediye Başkanı Bir Köprü Daha Adandı
newspaper-pittsburgh	Öğlen Karanlığı: Başka Bir Kurum Dolu Gökyüzü Günü Güneşi Karartıyor
newspaper-pittsburgh	Kanatlı Hava Durumu: Rüzgarlar Tavuk Mavnasının Monongahela Nehri'nde alabora olmasına neden oldu
newspaper-pittsburgh	Çelik İşçisi Grev Idles Mills: "Yönetim Dinleyene Kadar İş Yok!"
newspaper-pittsburgh	Federaller Geldi: "Pittsburgh Yasak Uygulamasına Sahip Olacak"
newspaper-pittsburgh	Kırsal Allegheny County Skyrocket'te Kaçak İçki Shack Patlamaları
	;; newspaper color - dated, generic
newspaper-dated-general.1920	Konuşan Şeytan Kutusu! İlk Radyo İstasyonu Açılıyor
newspaper-dated-general.1920	Şehir İlk Otomatik Trafik Sinyalini Yüklerken Trafik Polisleri Şikayette Bulundu
newspaper-dated-general.1921	Yeni Elektrikli Saç Kurutma Makinesi Mağazalara Uçtu
newspaper-dated-general.1921	Suçlular Dikkat! Bilim İnsanları Yeni Bir Yalan Tespit Eden Mekanizmayı Ortaya Çıkardı
newspaper-dated-general.1922	Bir Teknenin Arkasına Sürüklenip Keyfini Çıkarın - Su Kayağının Garip Yeni Modası
newspaper-dated-general.1923	Gülümsemek! Kendi Kendine Gelişen Filmli Anında Kamera Çok Yakında
newspaper-dated-general.1923	Temizle! Şehirde İlk Buldozerler Tanıtıldı
newspaper-dated-general.1924	Mutfakta Buluş: Kıyma Börek Üzerinde Peynir Eritiyor
