KEY	VALUE	COMMENTS
__id	en
info.valet-parking.name	Valet Parking
info.valet-parking.desc	<b>Regional gambling feature only available in some cities.</b>\n\n<indent=10>Not having to park makes everyone happy. More regulars and more drive ins means more money all around.\n\n<b>Requires:</b>\n<sprite name="skill gambling"><link="gambling-high-rollers">High Rollers Junket</link>, <sprite name="skill gambling"><link="gambling-staff">Attentive Staff</link>, <sprite name="res cash"> 5000</indent>\n\nWhen installed, this feature affects the operations of other features in your gambling house. So long as you have Valet Parking at your gambling house, you can seat more regulars at your high stakes games and people will come from further away to play, increasing potential customers.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.chandeliers.name	Latest Lighting
info.chandeliers.desc	<b>Regional gambling feature only available in some cities.</b>\n\n<indent=10>Investing in durable, cheaper to run materials means lower overhead for you to pay.\n\n<b>Requires:</b>\n<sprite name="skill gambling"><link="gambling-high-rollers">High Rollers Junket</link>, <sprite name="skill gambling"><link="gambling-furnishing">Fine Finishes</link>, <sprite name="res cash"> 2500</indent>\n\nWhen installed, this feature affects the operations of other features in your gambling house. So long as you have the Latest Lighting at your gambling house, your amenities will have decreased operational costs.\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.rake-games.name	Rake Games
info.rake-games.desc	<indent=10>This style of gambling feature sets up a common area for competitors to play games of chance against each other. The house isn't involved in the games, but it does take a cut of the winnings regardless of what happens.</indent>\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.low-stakes.name	Low Stakes Games
info.low-stakes.desc	<indent=10>This style of gambling feature has low buy in, meaning it attracts a number of passersby that wouldn't necessarily be interested in repeated, sustained trips to your gambling house. A good source of passive income, but very dependent on potential customers being within your casinos range of influence.</indent>\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
info.regular-games.name	High Stakes Games
info.regular-games.desc	<indent=10>High buy in, high payout games invite hardcore gamblers to take a up a regular seat at your gambling house, playing and playing until they either win big or fall into deep debt. Not so profitable as other games once your regulars are playing on credit, but having a number of people in your debt can show returns in other ways.</indent>\n\n<i><indent=30><i>One should always play fairly when one has the winning cards.</i></indent>\n<indent=40>—Oscar Wilde</indent>
		;; tutorial
tut.newgame.firstname	Süleyman
tut.newgame.lastname	Çakır
tut.newgamepopup.name	<b>{name}</b>\n\n{ageinfo}
tut.newgamepopup.text1	Sonunda büyük şehre geldiniz: <b>{cityname}.</b>
tut.newgamepopup.text2	1920 yılı Altın Çağı başlangıcı olacak. Ülke müreffeh ama bölünmüş durumda. Ulusal Yasak Yasası, alkollü içeceklerin ülkenin herhangi bir yerinde satılmasını, üretilmesini veya taşınmasını yasa dışı hale getirdi. Yasa, şehir sakinlerine ve ölçülülük hareketini desteklemeyen göçmenlere yönelik bir saldırı olarak görülüyor. Doğal olarak, şehirdeki hiç kimse bu yasayı ciddiye almıyor: her yerde yasadışı içkiler ve alkol operasyonları ortaya çıkıyor ama polisi başka yöne bakmaya ikna etmek kolay.
tut.newgamepopup.text3.m	Bu şehre cebinde birkaç dolar ve bir akraba bağı ile geldin.  Akraban <b>{name}</b> ile kalıyorsun, Onun şehirde küçük bir işletmesi var ve sana işlerin nasıl yürüdüğünü gösterecek.
tut.newgamepopup.text3.f	Bu şehre cebinde birkaç dolar ve bir akraba bağı ile geldin. Akraban <b>{name}</b> ile kalıyorsun,  Onun şehirde küçük bir işletmesi var ve seni kanatlarının altına alacak.
tut.newgamepopup.text4	Ama aile dükkanını işletmek istemiyorsun. Onu daha da büyütmeyi hayal ediyorsun ve bu durum senin gibi risk almaktan korkmayan biri için fırsatlarla dolu.
tut.newgamepopup.text5	Trenden inip gökdelenlerin ve sonsuz kalabalığın manzaralarını seyrederken, zaten biliyorsun: Bu harika bir şeyin başlangıcı.
		;; francine popup
tut.fr.button-continue	Devam Et
tut.fr.button-waiting	Bekleniyor...
tut.fr.button-understood	Anlaşıldı
tut.fr.button-agreed	Kabul Et
tut.fr.button-skip	Bu dersi atla
tut.fr.button-hint-ok	Tamam
tut.fr.button-hint-skip	Tekrar gösterme
tut.fr.header	Ders {num}: {title}  <color=#aaaaaa>({i}/{n})</color>
tut.fr.missiondone.m Eğitici görevlerinizden biri yeni bitti!\n\nDaha fazla ayrıntı için amcanızı {fr} ziyaret edin. Daha fazla ayrıntı için soldaki görev listesine bakın.
tut.fr.missiondone.f Öğretici görevlerinizden biri yeni bitti!\n\nDaha fazla ayrıntı için halanızı {fr} ziyaret edin. Daha fazla ayrıntı için soldaki görev listesine bakın.
tut.lesson-1.title	Etrafa bak
tut.lesson-1.1.m	<i>Trenden inerken {fr} sana yaklaşıyor. </i>\n{name}, sevgili yeğenim! Seni görmek çok güzel. Mahallemizi sevdin mi? Pek iyi görünmeyebilir ama en azından bizim.\nSana etrafı göstereyim!
tut.lesson-1.1.f	<i>Trenden inerken {fr} sana yaklaşıyor. </i>\n{name}, sevgili yeğenim! Seni görmek çok güzel. Mahallemizi sevdin mi? Pek iyi görünmeyebilir ama en azından bizim.\nSana etrafı göstereyim!
tut.lesson-1.2	Öğrenilecek ilk şey etrafa bakmaktır!\nEtrafa bakmak için <b>W, A, S ve D</b> tuşlarına basın. Ayrıca <sprite name="tut mouse left"> <b>sol fare düğmesi</b> ile tıklayıp sürükleyebilirsiniz.
tut.lesson-1.3	Şimdi yakınlaştırmak ve uzaklaştırmak için <b>F ve R</b> tuşlarını veya <sprite name="tut mouse middle"> <b>fare tekerleğini</b> kullanın. Şimdi deneyin.
tut.lesson-1.4	Son olarak, haritayı döndürmek için <b>Q ve E</b> tuşlarını kullanın veya <sprite name="tut mouse middle"> <b>orta fare düğmesi</b> ile tıklayıp sürükleyin.
tut.lesson-1.5	Bu arada, <sprite name="tut mouse right"> <b>sağ fare düğmesi</b> ve <b>ESC</b> tuşu, diyalogları ve açılır pencereleri kapatmak için kullanılabilir (bu pencere hariç).
tut.lesson-2.title	Sen kimsin?
tut.lesson-2.1	Bu mavi işaret, oyun haritasında <b>sizi</b> temsil eder ve siz etrafta dolaşırken arabanızı takip eder.\nSeçmek için üzerine tıklayın.
tut.lesson-2.2	İşaretçinizin üzerindeki parlak, turuncu ışık sütununu görüyor musunuz? Bu, çeşitli işlemleri gerçekleştirmek için şu anda <b>seçildiğinizi</b> gösterir.
tut.lesson-2.3	Arayüzün sağ tarafında seçilen kişi ile ilgili tüm bilgileri görebilirsiniz.\nSırasıyla inceleyelim.
tut.lesson-2.4	Birincisi, işaretçidekiyle aynı kişinin sabıka fotoğrafıdır, bu nedenle kimin kim olduğunu belirlemek kolaydır.
tut.lesson-2.5	İkincisi, bir tanesine atandıklarını varsayarsak kullandıkları araç.
tut.lesson-2.6	Bunun hemen yanında, tur başına ne kadar yapabileceğinizi belirleyen <sprite name="ui action pts"> eylem noktalarınız var ve...
tut.lesson-2.7	... ve dönüş başına ne kadar uzağa gidebileceğinizi belirleyen <sprite name="ui movement pts"> hareket noktaları.\nSürüş yaparken ve işlerinizi yaparken bunları kullanırsınız.
tut.lesson-2.8	Bu kişi bir arabaya atanmışsa, envanterini hemen aşağıda göreceksiniz.
tut.lesson-2.9	Bu arada, kişinin portresinin hemen altında, özelliklerini ve geçmiş deneyimlerinin ayrıntılarını görebilirsiniz.\nFarenizi bu öğelerden herhangi birinin üzerine getirdiğinizde daha fazla ayrıntı ortaya çıkacaktır. Devam et, dene!
tut.lesson-2.10	Son olarak, birini seçmek için üç seçeneğiniz vardır: işaretçisine (arabanın üstünde) veya mürettebat kartına (ekranınızın sağ üst köşesinde) tıklayabilir veya ilk ekip üyesini seçmek için <b>1</b> tuşuna basabilirsiniz. \nBir sayı tuşuna bir kez basmak ekip üyesini seçer, hızlı bir şekilde iki kez basmak da kamerayı döndürür.\nŞimdi deneyin! <b>1</b> sayı tuşuna basın veya diğer yöntemlerden birini kullanın.
tut.lesson-3.title	Arabalar, Nakit Para ve Dahası
tut.lesson-3.1	Şimdi paranıza ve araçlarınıza bakalım.
tut.lesson-3.2	Burada <b>nakitinizi</b> görebilirsiniz. Bu, tüm binalarınızda ve araçlarınızda depolanan toplam tutardır.\nHangi konumda ne kadar paranız olduğunu ve ayrıca son turda ne kadar kazandınız veya kaybettiniz görmek için farenizi bunun üzerine getirin. 
tut.lesson-3.3	Sırada <b>araçlarınız</b> var:  <sprite name="ui car"> arabalar ve <sprite name="ui truck"> kamyonlar. Her birinin yanında kaç tanesine sahip olduğunuzu gösteren numara ve şu anda idare edebileceğiniz maksimum araç numarası var.\nMaksimum sayıyı artırmak için park yerlerine veya tamirhanelere ihtiyacınız olacak.
tut.lesson-3.4	Bunun solunda ise <sprite name="ui corner"> <b>bloklarınız</b> ve <sprite name="ui peep"> <b>mürettebat listeniz</b> var. Şu anda mürettebatınızda sadece sen varsın.\nBölgeni biraz genişlettiğinde daha fazla insanı işe alabileceksin.\nDaha fazla ayrıntı görmek için fare ile üzerine gel.
tut.lesson-3.5	En soldaki bu düğmeler, çeşitli bildirimleri ve bilgi iletişim kutularını gösterir. Onlara daha sonra döneceğiz.
tut.lesson-3.6	Şimdi sağ üst tarafa bakarsanız, geçerli tarihi göreceksiniz. Bugün {date}.\nBu sıra tabanlı bir oyundur ve her tur {days} gün sürer.
tut.lesson-3.7	<sprite name="ui action pts"> eylem noktanız veya <sprite name="ui movement pts"> hareket puanınız biterse, ilerlemek için <b>'Sonraki Tur'</b> düğmesine basın.\nDevam edin, şimdi basın, siz bunu yaptıktan sonra devam edeceğiz.
tut.lesson-3.8	Gördüğünüz gibi, tarih {date}'e yükseldi.\nHer turda, tüm <sprite name="ui action pts"> eylem puanlarınız ve <sprite name="ui movement pts"> hareket puanlarınız da yeniden dolduruluyor. .
tut.lesson-4.title	Güvenli Ev
tut.lesson-4.1	Şimdi buradaki bu bina sizin <b>güvenli eviniz.</b> İçeri bir göz atalım.\nYapı bilgisi ve diyalog penceresini açmak için işaretçiyi tıklayın.
tut.lesson-4.2.m	Dışarıdan bu, benim, amcan {fr} tarafından yönetilen normal bir işletme gibi görünüyor.\nAma içeride bol miktarda depolama alanı ve yeni bir <b>kaçak işletme başlatmak</b> için gizli yer var.
tut.lesson-4.2.f	Dışarıdan bu, benim, teyzen {fr} tarafından işletilen normal bir iş gibi görünüyor.\nAma içeride bol miktarda depolama alanı ve yeni bir <b>kaçak işletme başlatmak</b> için gizli yer var.
tut.lesson-4.3	Buna sırayla bakalım. Önce, <b>işletme sekmesine</b> tıklayın.\nİletişim penceresinin yan tarafındaki mavi bir sekmedir.
tut.lesson-4.4	Bu yürüttüğüm yasal iş. Kurmak isteyeceğiniz herhangi bir işlem için iyi bir koruma sağlayacaktır.
tut.lesson-4.5	Şimdi <b>depolama sekmesini</b> tıklayın.
tut.lesson-4.6	Bu panel bodrumda nelerin depolandığını gösterir. Burada Yasak'tan önceki bir sürü içki var!\nBirazdan bundan faydalanacağız.
tut.lesson-4.7	Şimdi <b>arka oda sekmesini</b> tıklayın.
tut.lesson-4.8	Bu panel, binanın arkasında nelerin kurulduğunu gösterir.\nŞu anda boş, ancak yeni bir kaçak işletme başlatabilirsiniz.
tut.lesson-4.9	Şimdi <b>blok sekmesini</b> tıklayın.
tut.lesson-4.10	Bu iletişim kutusu, bulunduğumuz <b>blok</b> ile ilgili bilgileri gösterir.\nBlok, bölgenin temel birimidir - her bina şu veya bu bloğa aittir ve bloklar bir ekibin alanına ait olabilir.
tut.lesson-4.11	Bunlar bu bloktaki işletmeler.\nNe zaman bir bloğa gelsen oradaki tüm işletmeleri ziyaret edebilirsin.
tut.lesson-4.12	Bu, bu bloktaki <b>saygı düzeyinizi</b> ve bu civarda tanınan diğer insanların saygısını gösterir.\nSaygı düzeyiniz çok yüksek olduğu için (insanlara sizi anlattığım için), bu köşe bir parça haline geldi. senin bölgen.
tut.lesson-4.13	Tersine, bu bloktaki <b>göze batma seviyesidir</b>. Daha fazla ayrıntı almak için fareyi üzerine getirin.\nYasadışı etkinlik göze batma üretir ve göze batma polisin dikkatini çeker.
tut.lesson-4.14	Şeytandan bahsetmişken, burada bulunduğumuz bölgedeki <b>polis karakolu</b> hakkında bilgiler var. Daha fazla ayrıntı almak için fareyi üzerine getirin.\nŞimdiye kadar ortalık sessizdi. Ve sessizlik iş için iyidir.
tut.lesson-4.15	Tamam, şimdi bunu kapatalım ve güvenli evimize dönelim.
tut.lesson-4.16	Şimdi portremin olduğu sekmeye tıklayın.
tut.lesson-4.17.m	Bu benim, sevgili amcan {fr}. Ailene seni alıp şehre başlamana yardım edeceğimi söyledim.
tut.lesson-4.17.f	Bu benim, sevgili teyzen {fr}. Ailene seni alıp şehre başlamana yardım edeceğimi söyledim.
tut.lesson-4.18	Şimdilik bu iletişim kutusunu kapatın.
tut.lesson-4.19	Bir süredir konuşuyoruz. Onun yerine yürüyüşe çıkalım.
tut.lesson-5.title	Ziyaret Etme
tut.lesson-5.1	Buradaki işletmeyi görüyor musun? Bizimle aynı blokta. Onları bir ziyaret edelim.\nSahibini ziyaret etmek için işaretçiyi tıklayın.
tut.lesson-5.2	Şimdi {bizname} işleten {name}'yi ziyaret ediyoruz.\nBir saniye sonra sohbet edeceğiz, ama önce onlar hakkında daha fazla bilgi edinelim.
tut.lesson-5.3	Farenizi portrenin üzerine getirin ve onlar hakkında çeşitli yararlı ayrıntılar elde edeceksiniz.\nOnların özelliklerini ve mizaçlarını bilmek faydalıdır, onlarla olan ilişkilerinizi etkileyecektir. Etnik köken de önemlidir, çünkü sizinle aynı etnik kökene sahip insanlar size karşı daha arkadaş canlısı olacaktır.
tut.lesson-5.4	Bu sayaç, sizin hakkınızda nasıl hissettiklerini gösterir. Daha fazla ayrıntı almak için fareyi üzerine getirin.
tut.lesson-5.5	Bu kişinin ayrıca size bir veya iki <b>iyilik</b> borcu var! Bunları daha sonra harcayabileceksiniz - ama dikkatli seçin, sık gelmezler.
tut.lesson-5.6	Şimdi buraya bakalım. Bu kişiyle bu şekilde dostça bir sohbet başlatabiliriz.\nSolda ne dediklerini görebilir, biz de sağda yanıtımızı seçebiliriz.
tut.lesson-5.7	Devam edin, alış ve satış hakkında soru sormak için ilk seçeneği seçin.
tut.lesson-5.8	Bir şey almak veya satmak isteseydin, bunu böyle yapardın.\nAma kontrol etmemiz gereken başka bir şey daha var.
tut.lesson-5.9	Bakalım kimleri tanıyorlar. Ekranınızın sol üst kısmında vurgulanan bu bağlantı düğmesine tıklayın.
tut.lesson-5.10	Bu iletişim kutusu, kişisel bilgiler ve en önemlisi, şu an için sınırlı olan, bildiğimiz tüm bağlantılar dahil olmak üzere, bu kişi hakkında çok daha fazla ayrıntı görüntüler.
tut.lesson-5.11	Bağlantılar sizin için çok önemli olacak.\nBugünlerde herhangi bir alkol alıp satmaya çalışıyorsanız, sizi seven ve size güvenen insanları tanımalısınız.
tut.lesson-5.12	İhtiyacınız olanı elde etmek için bu bağlantıları nasıl çalıştıracağınızı öğrenmeniz gerekecek. Ancak bu daha sonra.\nŞimdilik bu iletişim kutusunu kapatın.
tut.lesson-5.13	Manzara değişikliğine ne dersiniz? Bir gezintiye çıkalım. Sen sür.
tut.lesson-6.title	Etrafta sürmek
tut.lesson-6.1	İşte yakınlardaki başka bir işletme. Bu bir blok ötede.\nİşaretini tıklayın ve ne olduğunu görelim.
tut.lesson-6.2	Gördüğünüz gibi, bazı bilgiler görüntüleniyor, ancak ziyaret etmek için çok uzaktayız.\nİşletme sahibiyle gerçekten konuşmak için oraya gitmeniz gerekecek.
tut.lesson-6.3	Bu, sık sık karşılaşacağınız bir şeydir: işleri halletmek için, sizin veya çalışanlarınızdan birinin fiziksel olarak oraya gitmeniz ve birisiyle konuşmanız gerekir.
tut.lesson-6.4	Hadi oraya gidelim. Kendinizi aktif mürettebat üyesi olarak seçmek için işaretçinize tıklayın.
tut.lesson-6.5	Ve şimdi o işletmeye en yakın konumu <b>sağ tıklayın</b>.
tut.lesson-6.6	Doğru yere gitmediyseniz, sorun değil. Seçildiğinizden emin olun ve ardından gitmek istediğiniz konuma sağ tıklayın.
tut.lesson-6.7	İşletmelerin üzerindeki işaretçilerin siz aracınızı sürerken renk değiştirdiğini görebilirsiniz.\nAynı bloktaki işletmeler, ziyaret edebileceğinizi belirtmek için yeşile döner.\nTersine, çok uzaktaki işletmeler koyu gridir.
tut.lesson-6.8	İşlerin hepsi tıkırında olduğuna göre, kendi başınıza denemeniz gereken bir görev var!
tut.lesson-6.9.m	{name} kuzenini bulana kadar etrafta dolaş. Yakınlarda {bizname} çalıştırıyor. Bodrumda sakladığımız yasadışı envanterin bir kısmını tasfiye edilecek.\nSana {bizname}'nin nerede olduğunu söylemeyeceğim - bu senin ilk işin. Ama buraya yakın.
tut.lesson-6.9.f	{name} kuzenini bulana kadar etrafta dolaş. Yakınlarda {bizname} çalıştırıyor. Bodrumda sakladığımız yasadışı envanterin bir kısmını tasfiye edilecek.\nSana {bizname}'nin nerede olduğunu söylemeyeceğim - bu senin ilk işin. Ama buraya yakın.
tut.lesson-6.10.m	Onu bulun ve ziyaret edin. Şimdilik seni yalnız bırakacağım.\nVe unutma, hareket noktaların biterse, <b>'Sonraki Tur'</b> düğmesine basman yeterli.
tut.lesson-6.10.f	Onu bulun ve ziyaret edin. Şimdilik seni yalnız bırakacağım.\nVe unutma, hareket noktaların biterse, <b>'Sonraki Tur'</b> düğmesine basman yeterli.
tut.lesson-6.11	<i>({bizname}'de {name} bulmanız bekleniyor. Arabayla oraya gidin ve bir konuşma başlatın.)</i>
tut.lesson-7.title	Alış ve satış
tut.lesson-7.1.m	Harika, {isim} kuzenini buldun! Şimdi ona alım satımı sor.
tut.lesson-7.1.f	Harika, {isim} kuzenini buldun! Şimdi ona alım satımı sor.
tut.lesson-7.2.m	Görünüşe göre ona sakladığımız <sprite name="res home-brew" tint> ev yapımı biradan satabilirsin.
tut.lesson-7.2.f	Görünüşe göre ona sakladığımız <sprite name="res home-brew" tint> ev yapımı biradan satabilirsin.
tut.lesson-7.3	Ama senin arabanda yok. Bu yüzden mallarla geri dönmemiz gerekecek.\nBu iletişim kutusunu şimdilik kapatın.
tut.lesson-7.4	Güvenli eve geri dön ve biraz ev yapımı bira alalım.
tut.lesson-7.5	<i>(Güvenli eve geri dönmeniz bekleniyor.)</i>
tut.lesson-7.6	Şimdi güvenli ev iletişim kutusunu açın ve depolama sekmesine geçin.
tut.lesson-7.7	<i>(Depolama panelini görüntülemeniz bekleniyor.)</i>
tut.lesson-7.8	Deponun içindekiler solda ve arabanızın bagajı sağda. Şimdi, arabanıza 20 çömlek yükleyene kadar depoda <sprite name="res home-brew" tint> ev yapımı biraya tıklayın.
tut.lesson-7.9	Güzel, burada işimiz bitti. İletişim kutusunu kapatın.
tut.lesson-7.10.m	Ve şimdi {name}'ye geri dönün ve ona alabileceği kadar <sprite name="res home-brew" tint> ev yapımı bira satın. İşiniz bitene kadar sizi yalnız bırakacağım.
tut.lesson-7.10.f	Ve şimdi {name}'ye geri dönün ve ona alabileceği kadar <sprite name="res home-brew" tint> ev yapımı bira satın. İşiniz bitene kadar sizi yalnız bırakacağım.
tut.lesson-7.11	<i>({name}'ye biraz <sprite name="res home-brew" tint> ev yapımı bira satana kadar bekliyorum.)</i>
tut.lesson-8.title	Faydalı Arkadaşlar
tut.lesson-8.1.m	Şimdi ilişkilerden ve tanışmalardan bahsedelim. Bu kasabada işleri halletmek için insanları gerçekten tanımanız gerekiyor!\nGidin kuzeniniz {name}'i ziyaret edin ve onunla sohbet etmeye başlayın.
tut.lesson-8.1.f	Şimdi ilişkilerden ve tanışmalardan bahsedelim. Bu kasabada işleri halletmek için insanları gerçekten tanımanız gerekiyor!\nGidin kuzeniniz {name}'i ziyaret edin ve onunla sohbet etmeye başlayın.
tut.lesson-8.2	Sol üst tarafa bakarsanız, {name} ile olan ilişkinizin çok geliştiğini görürsünüz.\nİnsanlarla iş yapmak ilişkileri geliştirir, özellikle de iş yasa dışıysa.
tut.lesson-8.3	İlişkileriniz geliştikçe, <sprite name="ui tickets"> iyilik toplamaya başlarsınız.\n{name} sizin hakkınızda yüksek görüşlere sahip olduğundan, artık kullanıma hazır yukarıda birkaç <sprite name="ui tickets"> iyiliğiniz var.
tut.lesson-8.4	Bir iyilik harcayalım. {name} ile yaptığınız görüşmede, <sprite name="ui tickets"> iyilikleri ve yardımları hakkında konuşmak için ikinci seçeneği seçin.
tut.lesson-8.5	Şimdi ilk seçeneği seçin - aynı zamanda bu tür malları satın alan birini <sprite name="ui social biz intro"> sorun.
tut.lesson-8.6	{name} adlı kişinin arkadaşıyla tanışma teklifi alıyorsunuz. Bitirin ve tanıtımı almak için 1 <sprite name="ui tickets"> iyilik harcayın.
tut.lesson-8.7.m	Harika, {name}'nin sıcak tanıtımı sayesinde, {friendname} ile tanıştınız!\nO zaten size güveniyor ve sizinle yasa dışı mallar hakkında konuşmaya istekli olacak.
tut.lesson-8.7.f	Harika, {name}'nin sıcak tanıtımı sayesinde, {friendname} ile tanıştınız!\nO zaten size güveniyor ve sizinle yasa dışı mallar hakkında konuşmaya istekli olacak.
tut.lesson-8.8	Güvenilir arkadaşlardan gelen tanıtımlar işinizin temeli olacak.\nAğınızı takip ettiğinizden ve fırsat buldukça tanıtımlar yaptığınızdan emin olun.
tut.lesson-8.9.m	Şimdi {friendname}'ye gidebilirsiniz ve ona ev yapımı bira satabilirsiniz. Bunu nasıl yapacağını biliyorsun. İşiniz bittiğinde görüşürüz.
tut.lesson-8.9.f	Şimdi {friendname}'ye gidebilirsiniz ve ona ev yapımı bira satabilirsiniz. Bunu nasıl yapacağını biliyorsun. İşiniz bittiğinde görüşürüz.
tut.lesson-8.10	<i>(Daha fazla <sprite name="res home-brew" tint> ev yapımı bira satmayı bitirmenizi bekliyorum.)</i>
tut.lesson-9.title	Keşif Yapma
tut.lesson-9.1	Şimdi dikkatinizi buraya yönlendirmeme izin verin.\nBu işaretçiyi <sprite name="biz unscoped"> simgesiyle görüyor musunuz? Bu henüz senin kapsamına girmemiş bir iş.
tut.lesson-9.2	Orada neler olduğunu bilmiyoruz, ama öğrenebiliriz.\nHenüz orada değilseniz, o bloğa gidin, böylece işaretçi yeşile döner.\nOraya vardığınızda,<sprite name="biz unscoped"> kapsamını belirlemek için işaretçiyle tıklatın. Devam et, bekleyeceğim.
tut.lesson-9.3	Blokta takılmak ve gelenleri gidenleri gözlemlemek için zaman ayırdın, bu yüzden 1 <sprite name="ui action pts"> eylem puanı harcadın.\nAma şimdi adının <b>{bizname}</b> olduğunu öğrendik, ve ne yaptığı hakkında bir fikrimiz var: Fareyi ekranın üst kısmındaki bildirimin üzerine getirirseniz tüm ayrıntıları görebilirsiniz.
tut.lesson-9.4	Şehri keşfetmeye başladığınızda, tüm işletmeler bilinmeyen bir şekilde başlayacak ve hangilerini kapsam altına alacağınızı seçmek size kalmış.
tut.lesson-9.5	Yeri gelmişken, burası büyük bir şehir ve oraya gidip biraz keşfetmeniz sizin için iyi olur!
tut.lesson-9.6	Henüz keşfetmediğiniz bloklar sarı ve soluk renkte görünür orada ne tür işletmelerin bulunduğunu bilemezsiniz.\nOrada ne olduğunu ancak  bloğu keşfettikten sonra anlarsınız.
tut.lesson-9.7	Devam edin ve bu bilinmeyen bloğa gidin.\nAma seni uyarmalıyım - bu, çok fazla <sprite name="ui movement pts"> hareket puanı tüketecektir! Yeterli puanın yoksa, bir sonraki tura geçmeyi unutma.\nGit ve yeni köşeyi keşfet, ben bekleyeceğim.
tut.lesson-9.8	Harita keşfi bu şekilde çalışır - parça parça, blok blok, arabayla dolaşabilir, yeni işletmeleri belirleyebilir, kapsamlarını araştırabilir ve ardından ne alıp sattıklarını öğrenmek için sahipleriyle konuşabilirsiniz.\nSıcak girişler yapabilirsin, bu çok daha iyi, çünkü şimdiden sana güvenmeye başladılar. Tamamen bilinmeyen birinin güvenini kazanmak çok daha zordur.
tut.lesson-9.9	Harika, her şeyi çabucak kavrıyorsun.\nŞimdi senin için başka bir görevim var.\nGüvenli evdeki biraları hatırlıyor musun? Devam et ve hepsini sat! Daha sonra bu parayı yeni bir kaçak işletmeye yatıracağız. Belki bir bira fabrikası? Ya da bir gizli bar?\nÖyleyse etrafta dolaşın, {name} veya satın alan başka birine daha fazla satmaya çalışın ve sizi daha fazla insanla tanıştırırlarsa onları satın alın!\ntoplam <b>{amt}</b> olana kadar bekleyeceğim , sonra devam edeceğiz.
tut.lesson-9.10	Pekala, Artık güzel bir para yığının olduğuna göre, bu şehirde kendimize yeni bir hayat kurmaya başlayabiliriz.
tut.lesson-10.title	Kaçak İşletmeler
tut.lesson-10.1	Şimdi <b>kaçak işletmelerden</b> bahsedelim. Bu şehirdeki gerçek para, kendi yasa dışı alkollerinizi üretip satmaktan gelir.\nİçki Yasağı Kanunu, içki yapımını ve dağıtımını yasa dışı ve dolayısıyla inanılmaz derecede karlı hale getirdi.\nYeter ki siz kısmayın.
tut.lesson-10.2	Yeni bir kaçak işletme kurmak için kontrol ettiğiniz bir binaya ihtiyacınız var, arkada biraz boş alan var.\nNeyse ki kasanın arkasında bolca yer var, bu yüzden orada yeni bir kaçak işletme kurabiliriz.\nGüvenli eve geri dönün.
tut.lesson-10.3	Güzel. Önce bu paranın bir kısmını harcayalım.\nİşaretçiyle tıklayarak güvenli ev iletişim kutusunu açın. Ardından depolama sekmesine geçin.
tut.lesson-10.4	Şimdi aracınızdan bir miktar parayı kasaya taşıyın. Nakit ve kaynakları daha hızlı taşımak için <b>ctrl</b> ve <b>shift</b> tuşlarını kullanabileceğinizi unutmayın.\nGüvenli ev içinde <b>{amt}</b> depolanana kadar burada bekleyeceğim.
tut.lesson-10.5	Harika. Şimdi boş arka oda sekmesine geçin.
tut.lesson-10.6	Bahsettiğim gibi, arka oda müsait. 'Yeni Bir Kaçak İşletme' düğmesine basın.
tut.lesson-10.7	Bunlar, <i>şu anda</i> nasıl çalıştıracağınızı bildiğiniz ayarlayabileceğiniz çeşitli işlemlerdir.\nGelecekte, çok daha fazlasını öğreneceksiniz, ancak şu anda sadece birkaç şeyi nasıl yapacağınızı biliyorsunuz.
tut.lesson-10.8	Birayla ilgilenen birkaç kişi tanıdığınıza göre, <b>ev yapımı bira</b> işletmesini yapalım ve bunu kolayca dağıtabileceksiniz.\nİşletmenin seçili olduğundan emin olun ve ardından 'Oluştur'a basın. .
tut.lesson-10.9	Harika. Çalışmaya başlayana kadar birkaç tur sürecek. Ancak bu arada, bunun nasıl çalışacağına dair bir genel bakış yapalım.
tut.lesson-10.10	Burada bira imalathanesinin ev yapımı birayla dolu çömlekler <b>üretmek</b> için malt şurubu ve boş çömlek güveçlerini <b>tükettiğini</b> görebilirsiniz.\nDaha fazla ayrıntı görmek için farenizi farklı öğelerin üzerine getirin .
tut.lesson-10.11	Ayrıca, depoda zaten yeterince malt şurubu var, ancak çömlek eksik! Gidip daha fazla satın almanız gerekecek, çünkü sarf malzemeleri olmadan bu işlem çok fazla bir şey ifade etmeyecektir.
tut.lesson-10.12	Bu arada, daha sonra daha fazla paranız ve insanınız olduğunda, bu kaçak işletmeye bir yönetici atamayı veya bazı yükseltmeler ve genişletmeler kurmayı düşünün. Kâr marjlarınızı iyileştirmede bir dünya fark yaratabilirler!
tut.lesson-10.13.m	Yeni bir kaçak işletmeye başlıyorsunuz ve sadece amcanızın az biraz yardımıyla. Ailen çok gurur duyardı. Bu da bana onlara yazmam gerektiğini hatırlattı.
tut.lesson-10.13.f	Yeni bir kaçak işletmeye başlıyorsunuz ve sadece teyzenin az biraz yardımıyla. Ailen çok gurur duyardı. Bu da bana onlara yazmam gerektiğini hatırlattı.
